gender,marital,parenthood,country,age,category,total_moments,percent_category
m,single,y,NGA,50,achievement,0,0
m,single,y,NGA,50,enjoy_the_moment,0,0
m,single,y,NGA,50,exercise,0,0
m,single,y,NGA,50,nature,0,0
m,single,y,NGA,60,affection,0,0
m,single,y,NGA,60,leisure,0,0
m,single,y,NGA,60,bonding,0,0
m,single,y,NGA,60,achievement,0,0
m,single,y,NGA,60,enjoy_the_moment,0,0
m,single,y,NGA,60,exercise,0,0
m,single,y,NGA,60,nature,0,0
m,single,y,NGA,70,affection,0,0
m,single,y,NGA,70,leisure,0,0
m,single,y,NGA,70,bonding,0,0
m,single,y,NGA,70,achievement,0,0
m,single,y,NGA,70,enjoy_the_moment,0,0
m,single,y,NGA,70,exercise,0,0
m,single,y,NGA,70,nature,0,0
m,single,y,NGA,80,affection,0,0
m,single,y,NGA,80,leisure,0,0
m,single,y,NGA,80,bonding,0,0
m,single,y,NGA,80,achievement,0,0
m,single,y,NGA,80,enjoy_the_moment,0,0
m,single,y,NGA,80,exercise,0,0
m,single,y,NGA,80,nature,0,0
m,single,y,NGA,90,affection,0,0
m,single,y,NGA,90,leisure,0,0
m,single,y,NGA,90,bonding,0,0
m,single,y,NGA,90,achievement,0,0
m,single,y,NGA,90,enjoy_the_moment,0,0
m,single,y,NGA,90,exercise,0,0
m,single,y,NGA,90,nature,0,0
m,single,n,USA,0,affection,0,0
m,single,n,USA,0,leisure,0,0
m,single,n,USA,0,bonding,0,0
m,single,n,USA,0,achievement,0,0
m,single,n,USA,0,enjoy_the_moment,0,0
m,single,n,USA,0,exercise,0,0
m,single,n,USA,0,nature,0,0
m,single,n,USA,10,affection,789,18.63
m,single,n,USA,10,leisure,789,7.98
m,single,n,USA,10,bonding,789,10.14
m,single,n,USA,10,achievement,789,47.02
m,single,n,USA,10,enjoy_the_moment,789,13.94
m,single,n,USA,10,exercise,789,1.52
m,single,n,USA,10,nature,789,0.76
m,single,n,USA,20,affection,16690,21.78
m,single,n,USA,20,leisure,16690,9.03
m,single,n,USA,20,bonding,16690,12.85
m,single,n,USA,20,achievement,16690,40.44
m,single,n,USA,20,enjoy_the_moment,16690,12.22
m,single,n,USA,20,exercise,16690,2.13
m,single,n,USA,20,nature,16690,1.55
m,single,n,USA,30,affection,7246,20.83
m,single,n,USA,30,leisure,7246,11.04
m,single,n,USA,30,bonding,7246,12.03
m,single,n,USA,30,achievement,7246,39.08
m,single,n,USA,30,enjoy_the_moment,7246,13.06
m,single,n,USA,30,exercise,7246,1.61
m,single,n,USA,30,nature,7246,2.35
m,single,n,USA,40,affection,1306,17.53
m,single,n,USA,40,leisure,1306,9.49
m,single,n,USA,40,bonding,1306,10.95
m,single,n,USA,40,achievement,1306,44.87
m,single,n,USA,40,enjoy_the_moment,1306,13.17
m,single,n,USA,40,exercise,1306,1.91
m,single,n,USA,40,nature,1306,2.07
m,single,n,USA,50,affection,285,19.3
m,single,n,USA,50,leisure,285,7.72
m,single,n,USA,50,bonding,285,6.32
m,single,n,USA,50,achievement,285,49.47
m,single,n,USA,50,enjoy_the_moment,285,11.93
m,single,n,USA,50,exercise,285,0.0
m,single,n,USA,50,nature,285,5.26
m,single,n,USA,60,affection,39,23.08
m,single,n,USA,60,leisure,39,0.0
m,single,n,USA,60,bonding,39,15.38
m,single,n,USA,60,achievement,39,35.9
m,single,n,USA,60,enjoy_the_moment,39,17.95
m,single,n,USA,60,exercise,39,0.0
m,single,n,USA,60,nature,39,7.69
m,single,n,USA,70,affection,6,0.0
m,single,n,USA,70,leisure,6,0.0
m,single,n,USA,70,bonding,6,0.0
m,single,n,USA,70,achievement,6,83.33
m,single,n,USA,70,enjoy_the_moment,6,0.0
m,single,n,USA,70,exercise,6,0.0
m,single,n,USA,70,nature,6,16.67
m,single,n,USA,80,affection,0,0
m,single,n,USA,80,leisure,0,0
m,single,n,USA,80,bonding,0,0
m,single,n,USA,80,achievement,0,0
m,single,n,USA,80,enjoy_the_moment,0,0
m,single,n,USA,80,exercise,0,0
m,single,n,USA,80,nature,0,0
m,single,n,USA,90,affection,0,0
m,single,n,USA,90,leisure,0,0
m,single,n,USA,90,bonding,0,0
m,single,n,USA,90,achievement,0,0
m,single,n,USA,90,enjoy_the_moment,0,0
m,single,n,USA,90,exercise,0,0
m,single,n,USA,90,nature,0,0
m,single,n,IND,0,affection,75,44.0
m,single,n,IND,0,leisure,75,8.0
m,single,n,IND,0,bonding,75,8.0
m,single,n,IND,0,achievement,75,36.0
m,single,n,IND,0,enjoy_the_moment,75,2.67
m,single,n,IND,0,exercise,75,0.0
m,single,n,IND,0,nature,75,1.33
m,single,n,IND,10,affection,84,42.86
m,single,n,IND,10,leisure,84,4.76
m,single,n,IND,10,bonding,84,4.76
m,single,n,IND,10,achievement,84,40.48
m,single,n,IND,10,enjoy_the_moment,84,7.14
m,single,n,IND,10,exercise,84,0.0
m,single,n,IND,10,nature,84,0.0
m,single,n,IND,20,affection,3332,31.6
m,single,n,IND,20,leisure,3332,6.9
m,single,n,IND,20,bonding,3332,19.66
m,single,n,IND,20,achievement,3332,29.26
m,single,n,IND,20,enjoy_the_moment,3332,11.01
m,single,n,IND,20,exercise,3332,0.54
m,single,n,IND,20,nature,3332,1.02
m,single,n,IND,30,affection,599,30.05
m,single,n,IND,30,leisure,599,3.34
m,single,n,IND,30,bonding,599,13.69
m,single,n,IND,30,achievement,599,42.07
m,single,n,IND,30,enjoy_the_moment,599,7.35
m,single,n,IND,30,exercise,599,2.67
m,single,n,IND,30,nature,599,0.83
m,single,n,IND,40,affection,30,13.33
m,single,n,IND,40,leisure,30,0.0
m,single,n,IND,40,bonding,30,26.67
m,single,n,IND,40,achievement,30,50.0
m,single,n,IND,40,enjoy_the_moment,30,10.0
m,single,n,IND,40,exercise,30,0.0
m,single,n,IND,40,nature,30,0.0
m,single,n,IND,50,affection,24,37.5
m,single,n,IND,50,leisure,24,0.0
m,single,n,IND,50,bonding,24,8.33
m,single,n,IND,50,achievement,24,41.67
m,single,n,IND,50,enjoy_the_moment,24,12.5
m,single,n,IND,50,exercise,24,0.0
m,single,n,IND,50,nature,24,0.0
m,single,n,IND,60,affection,0,0
m,single,n,IND,60,leisure,0,0
m,single,n,IND,60,bonding,0,0
m,single,n,IND,60,achievement,0,0
m,single,n,IND,60,enjoy_the_moment,0,0
m,single,n,IND,60,exercise,0,0
m,single,n,IND,60,nature,0,0
m,single,n,IND,70,affection,0,0
m,single,n,IND,70,leisure,0,0
m,single,n,IND,70,bonding,0,0
m,single,n,IND,70,achievement,0,0
m,single,n,IND,70,enjoy_the_moment,0,0
m,single,n,IND,70,exercise,0,0
m,single,n,IND,70,nature,0,0
m,single,n,IND,80,affection,0,0
m,single,n,IND,80,leisure,0,0
m,single,n,IND,80,bonding,0,0
m,single,n,IND,80,achievement,0,0
m,single,n,IND,80,enjoy_the_moment,0,0
m,single,n,IND,80,exercise,0,0
m,single,n,IND,80,nature,0,0
m,single,n,IND,90,affection,0,0
m,single,n,IND,90,leisure,0,0
m,single,n,IND,90,bonding,0,0
m,single,n,IND,90,achievement,0,0
m,single,n,IND,90,enjoy_the_moment,0,0
m,single,n,IND,90,exercise,0,0
m,single,n,IND,90,nature,0,0
m,single,n,CAN,0,affection,0,0
m,single,n,CAN,0,leisure,0,0
m,single,n,CAN,0,bonding,0,0
m,single,n,CAN,0,achievement,0,0
m,single,n,CAN,0,enjoy_the_moment,0,0
m,single,n,CAN,0,exercise,0,0
m,single,n,CAN,0,nature,0,0
m,single,n,CAN,10,affection,33,6.06
m,single,n,CAN,10,leisure,33,39.39
m,single,n,CAN,10,bonding,33,18.18
m,single,n,CAN,10,achievement,33,12.12
m,single,n,CAN,10,enjoy_the_moment,33,15.15
m,single,n,CAN,10,exercise,33,0.0
m,single,n,CAN,10,nature,33,9.09
m,single,n,CAN,20,affection,168,12.5
m,single,n,CAN,20,leisure,168,16.67
m,single,n,CAN,20,bonding,168,17.26
m,single,n,CAN,20,achievement,168,38.1
m,single,n,CAN,20,enjoy_the_moment,168,10.71
m,single,n,CAN,20,exercise,168,2.38
m,single,n,CAN,20,nature,168,2.38
m,single,n,CAN,30,affection,42,14.29
m,single,n,CAN,30,leisure,42,11.9
m,single,n,CAN,30,bonding,42,14.29
m,single,n,CAN,30,achievement,42,40.48
m,single,n,CAN,30,enjoy_the_moment,42,7.14
m,single,n,CAN,30,exercise,42,0.0
m,single,n,CAN,30,nature,42,11.9
m,single,n,CAN,40,affection,0,0
m,single,n,CAN,40,leisure,0,0
m,single,n,CAN,40,bonding,0,0
m,single,n,CAN,40,achievement,0,0
m,single,n,CAN,40,enjoy_the_moment,0,0
m,single,n,CAN,40,exercise,0,0
m,single,n,CAN,40,nature,0,0
m,single,n,CAN,50,affection,0,0
m,single,n,CAN,50,leisure,0,0
m,single,n,CAN,50,bonding,0,0
m,single,n,CAN,50,achievement,0,0
m,single,n,CAN,50,enjoy_the_moment,0,0
m,single,n,CAN,50,exercise,0,0
m,single,n,CAN,50,nature,0,0
m,single,n,CAN,60,affection,0,0
m,single,n,CAN,60,leisure,0,0
m,single,n,CAN,60,bonding,0,0
m,single,n,CAN,60,achievement,0,0
m,single,n,CAN,60,enjoy_the_moment,0,0
m,single,n,CAN,60,exercise,0,0
m,single,n,CAN,60,nature,0,0
m,single,n,CAN,70,affection,0,0
m,single,n,CAN,70,leisure,0,0
m,single,n,CAN,70,bonding,0,0
m,single,n,CAN,70,achievement,0,0
m,single,n,CAN,70,enjoy_the_moment,0,0
m,single,n,CAN,70,exercise,0,0
m,single,n,CAN,70,nature,0,0
m,single,n,CAN,80,affection,0,0
m,single,n,CAN,80,leisure,0,0
m,single,n,CAN,80,bonding,0,0
m,single,n,CAN,80,achievement,0,0
m,single,n,CAN,80,enjoy_the_moment,0,0
m,single,n,CAN,80,exercise,0,0
m,single,n,CAN,80,nature,0,0
m,single,n,CAN,90,affection,0,0
m,single,n,CAN,90,leisure,0,0
m,single,n,CAN,90,bonding,0,0
m,single,n,CAN,90,achievement,0,0
m,single,n,CAN,90,enjoy_the_moment,0,0
m,single,n,CAN,90,exercise,0,0
m,single,n,CAN,90,nature,0,0
m,single,n,VEN,0,affection,0,0
m,single,n,VEN,0,leisure,0,0
m,single,n,VEN,0,bonding,0,0
m,single,n,VEN,0,achievement,0,0
m,single,n,VEN,0,enjoy_the_moment,0,0
m,single,n,VEN,0,exercise,0,0
m,single,n,VEN,0,nature,0,0
m,single,n,VEN,10,affection,0,0
m,single,n,VEN,10,leisure,0,0
m,single,n,VEN,10,bonding,0,0
m,single,n,VEN,10,achievement,0,0
m,single,n,VEN,10,enjoy_the_moment,0,0
m,single,n,VEN,10,exercise,0,0
m,single,n,VEN,10,nature,0,0
m,single,n,VEN,20,affection,264,36.36
m,single,n,VEN,20,leisure,264,4.92
m,single,n,VEN,20,bonding,264,13.64
m,single,n,VEN,20,achievement,264,38.64
m,single,n,VEN,20,enjoy_the_moment,264,4.92
m,single,n,VEN,20,exercise,264,1.14
m,single,n,VEN,20,nature,264,0.38
m,single,n,VEN,30,affection,6,33.33
m,single,n,VEN,30,leisure,6,0.0
m,single,n,VEN,30,bonding,6,16.67
m,single,n,VEN,30,achievement,6,50.0
m,single,n,VEN,30,enjoy_the_moment,6,0.0
m,single,n,VEN,30,exercise,6,0.0
m,single,n,VEN,30,nature,6,0.0
m,single,n,VEN,40,affection,0,0
m,single,n,VEN,40,leisure,0,0
m,single,n,VEN,40,bonding,0,0
m,single,n,VEN,40,achievement,0,0
m,single,n,VEN,40,enjoy_the_moment,0,0
m,single,n,VEN,40,exercise,0,0
m,single,n,VEN,40,nature,0,0
m,single,n,VEN,50,affection,0,0
m,single,n,VEN,50,leisure,0,0
m,single,n,VEN,50,bonding,0,0
m,single,n,VEN,50,achievement,0,0
m,single,n,VEN,50,enjoy_the_moment,0,0
m,single,n,VEN,50,exercise,0,0
m,single,n,VEN,50,nature,0,0
m,single,n,VEN,60,affection,0,0
m,single,n,VEN,60,leisure,0,0
m,single,n,VEN,60,bonding,0,0
m,single,n,VEN,60,achievement,0,0
m,single,n,VEN,60,enjoy_the_moment,0,0
m,single,n,VEN,60,exercise,0,0
m,single,n,VEN,60,nature,0,0
m,single,n,VEN,70,affection,0,0
m,single,n,VEN,70,leisure,0,0
m,single,n,VEN,70,bonding,0,0
m,single,n,VEN,70,achievement,0,0
m,single,n,VEN,70,enjoy_the_moment,0,0
m,single,n,VEN,70,exercise,0,0
m,single,n,VEN,70,nature,0,0
m,single,n,VEN,80,affection,0,0
m,single,n,VEN,80,leisure,0,0
m,single,n,VEN,80,bonding,0,0
m,single,n,VEN,80,achievement,0,0
m,single,n,VEN,80,enjoy_the_moment,0,0
m,single,n,VEN,80,exercise,0,0
m,single,n,VEN,80,nature,0,0
m,single,n,VEN,90,affection,0,0
m,single,n,VEN,90,leisure,0,0
m,single,n,VEN,90,bonding,0,0
m,single,n,VEN,90,achievement,0,0
m,single,n,VEN,90,enjoy_the_moment,0,0
m,single,n,VEN,90,exercise,0,0
m,single,n,VEN,90,nature,0,0
m,single,n,GBR,0,affection,0,0
m,single,n,GBR,0,leisure,0,0
m,single,n,GBR,0,bonding,0,0
m,single,n,GBR,0,achievement,0,0
m,single,n,GBR,0,enjoy_the_moment,0,0
m,single,n,GBR,0,exercise,0,0
m,single,n,GBR,0,nature,0,0
m,single,n,GBR,10,affection,9,11.11
m,single,n,GBR,10,leisure,9,22.22
m,single,n,GBR,10,bonding,9,0.0
m,single,n,GBR,10,achievement,9,55.56
m,single,n,GBR,10,enjoy_the_moment,9,11.11
m,single,n,GBR,10,exercise,9,0.0
m,single,n,GBR,10,nature,9,0.0
m,single,n,GBR,20,affection,48,18.75
m,single,n,GBR,20,leisure,48,2.08
m,single,n,GBR,20,bonding,48,8.33
m,single,n,GBR,20,achievement,48,54.17
m,single,n,GBR,20,enjoy_the_moment,48,16.67
m,single,n,GBR,20,exercise,48,0.0
m,single,n,GBR,20,nature,48,0.0
m,single,n,GBR,30,affection,6,16.67
m,single,n,GBR,30,leisure,6,0.0
m,single,n,GBR,30,bonding,6,0.0
m,single,n,GBR,30,achievement,6,16.67
m,single,n,GBR,30,enjoy_the_moment,6,66.67
m,single,n,GBR,30,exercise,6,0.0
m,single,n,GBR,30,nature,6,0.0
m,single,n,GBR,40,affection,54,16.67
m,single,n,GBR,40,leisure,54,7.41
m,single,n,GBR,40,bonding,54,12.96
m,single,n,GBR,40,achievement,54,22.22
m,single,n,GBR,40,enjoy_the_moment,54,27.78
m,single,n,GBR,40,exercise,54,3.7
m,single,n,GBR,40,nature,54,9.26
m,single,n,GBR,50,affection,6,0.0
m,single,n,GBR,50,leisure,6,0.0
m,single,n,GBR,50,bonding,6,16.67
m,single,n,GBR,50,achievement,6,83.33
m,single,n,GBR,50,enjoy_the_moment,6,0.0
m,single,n,GBR,50,exercise,6,0.0
m,single,n,GBR,50,nature,6,0.0
m,single,n,GBR,60,affection,0,0
m,single,n,GBR,60,leisure,0,0
m,single,n,GBR,60,bonding,0,0
m,single,n,GBR,60,achievement,0,0
m,single,n,GBR,60,enjoy_the_moment,0,0
m,single,n,GBR,60,exercise,0,0
m,single,n,GBR,60,nature,0,0
m,single,n,GBR,70,affection,0,0
m,single,n,GBR,70,leisure,0,0
m,single,n,GBR,70,bonding,0,0
m,single,n,GBR,70,achievement,0,0
m,single,n,GBR,70,enjoy_the_moment,0,0
m,single,n,GBR,70,exercise,0,0
m,single,n,GBR,70,nature,0,0
m,single,n,GBR,80,affection,0,0
m,single,n,GBR,80,leisure,0,0
m,single,n,GBR,80,bonding,0,0
m,single,n,GBR,80,achievement,0,0
m,single,n,GBR,80,enjoy_the_moment,0,0
m,single,n,GBR,80,exercise,0,0
m,single,n,GBR,80,nature,0,0
m,single,n,GBR,90,affection,0,0
m,single,n,GBR,90,leisure,0,0
m,single,n,GBR,90,bonding,0,0
m,single,n,GBR,90,achievement,0,0
m,single,n,GBR,90,enjoy_the_moment,0,0
m,single,n,GBR,90,exercise,0,0
m,single,n,GBR,90,nature,0,0
m,single,n,PHL,0,affection,0,0
m,single,n,PHL,0,leisure,0,0
m,single,n,PHL,0,bonding,0,0
m,single,n,PHL,0,achievement,0,0
m,single,n,PHL,0,enjoy_the_moment,0,0
m,single,n,PHL,0,exercise,0,0
m,single,n,PHL,0,nature,0,0
m,single,n,PHL,10,affection,24,20.83
m,single,n,PHL,10,leisure,24,0.0
m,single,n,PHL,10,bonding,24,8.33
m,single,n,PHL,10,achievement,24,62.5
m,single,n,PHL,10,enjoy_the_moment,24,8.33
m,single,n,PHL,10,exercise,24,0.0
m,single,n,PHL,10,nature,24,0.0
m,single,n,PHL,20,affection,129,20.93
m,single,n,PHL,20,leisure,129,10.85
m,single,n,PHL,20,bonding,129,2.33
m,single,n,PHL,20,achievement,129,57.36
m,single,n,PHL,20,enjoy_the_moment,129,8.53
m,single,n,PHL,20,exercise,129,0.0
m,single,n,PHL,20,nature,129,0.0
m,single,n,PHL,30,affection,6,0.0
m,single,n,PHL,30,leisure,6,0.0
m,single,n,PHL,30,bonding,6,0.0
m,single,n,PHL,30,achievement,6,83.33
m,single,n,PHL,30,enjoy_the_moment,6,16.67
m,single,n,PHL,30,exercise,6,0.0
m,single,n,PHL,30,nature,6,0.0
m,single,n,PHL,40,affection,0,0
m,single,n,PHL,40,leisure,0,0
m,single,n,PHL,40,bonding,0,0
m,single,n,PHL,40,achievement,0,0
m,single,n,PHL,40,enjoy_the_moment,0,0
m,single,n,PHL,40,exercise,0,0
m,single,n,PHL,40,nature,0,0
m,single,n,PHL,50,affection,0,0
m,single,n,PHL,50,leisure,0,0
m,single,n,PHL,50,bonding,0,0
m,single,n,PHL,50,achievement,0,0
m,single,n,PHL,50,enjoy_the_moment,0,0
m,single,n,PHL,50,exercise,0,0
m,single,n,PHL,50,nature,0,0
m,single,n,PHL,60,affection,0,0
m,single,n,PHL,60,leisure,0,0
m,single,n,PHL,60,bonding,0,0
m,single,n,PHL,60,achievement,0,0
m,single,n,PHL,60,enjoy_the_moment,0,0
m,single,n,PHL,60,exercise,0,0
m,single,n,PHL,60,nature,0,0
m,single,n,PHL,70,affection,0,0
m,single,n,PHL,70,leisure,0,0
m,single,n,PHL,70,bonding,0,0
m,single,n,PHL,70,achievement,0,0
m,single,n,PHL,70,enjoy_the_moment,0,0
m,single,n,PHL,70,exercise,0,0
m,single,n,PHL,70,nature,0,0
m,single,n,PHL,80,affection,0,0
m,single,n,PHL,80,leisure,0,0
m,single,n,PHL,80,bonding,0,0
m,single,n,PHL,80,achievement,0,0
m,single,n,PHL,80,enjoy_the_moment,0,0
m,single,n,PHL,80,exercise,0,0
m,single,n,PHL,80,nature,0,0
m,single,n,PHL,90,affection,0,0
m,single,n,PHL,90,leisure,0,0
m,single,n,PHL,90,bonding,0,0
m,single,n,PHL,90,achievement,0,0
m,single,n,PHL,90,enjoy_the_moment,0,0
m,single,n,PHL,90,exercise,0,0
m,single,n,PHL,90,nature,0,0
m,single,n,MEX,0,affection,0,0
m,single,n,MEX,0,leisure,0,0
m,single,n,MEX,0,bonding,0,0
m,single,n,MEX,0,achievement,0,0
m,single,n,MEX,0,enjoy_the_moment,0,0
m,single,n,MEX,0,exercise,0,0
m,single,n,MEX,0,nature,0,0
m,single,n,MEX,10,affection,3,0.0
m,single,n,MEX,10,leisure,3,33.33
m,single,n,MEX,10,bonding,3,0.0
m,single,n,MEX,10,achievement,3,66.67
m,single,n,MEX,10,enjoy_the_moment,3,0.0
m,single,n,MEX,10,exercise,3,0.0
m,single,n,MEX,10,nature,3,0.0
m,single,n,MEX,20,affection,21,23.81
m,single,n,MEX,20,leisure,21,9.52
m,single,n,MEX,20,bonding,21,28.57
m,single,n,MEX,20,achievement,21,23.81
m,single,n,MEX,20,enjoy_the_moment,21,9.52
m,single,n,MEX,20,exercise,21,4.76
m,single,n,MEX,20,nature,21,0.0
m,single,n,MEX,30,affection,0,0
m,single,n,MEX,30,leisure,0,0
m,single,n,MEX,30,bonding,0,0
m,single,n,MEX,30,achievement,0,0
m,single,n,MEX,30,enjoy_the_moment,0,0
m,single,n,MEX,30,exercise,0,0
m,single,n,MEX,30,nature,0,0
m,single,n,MEX,40,affection,0,0
m,single,n,MEX,40,leisure,0,0
m,single,n,MEX,40,bonding,0,0
m,single,n,MEX,40,achievement,0,0
m,single,n,MEX,40,enjoy_the_moment,0,0
m,single,n,MEX,40,exercise,0,0
m,single,n,MEX,40,nature,0,0
m,single,n,MEX,50,affection,0,0
m,single,n,MEX,50,leisure,0,0
m,single,n,MEX,50,bonding,0,0
m,single,n,MEX,50,achievement,0,0
m,single,n,MEX,50,enjoy_the_moment,0,0
m,single,n,MEX,50,exercise,0,0
m,single,n,MEX,50,nature,0,0
m,single,n,MEX,60,affection,0,0
m,single,n,MEX,60,leisure,0,0
m,single,n,MEX,60,bonding,0,0
m,single,n,MEX,60,achievement,0,0
m,single,n,MEX,60,enjoy_the_moment,0,0
m,single,n,MEX,60,exercise,0,0
m,single,n,MEX,60,nature,0,0
m,single,n,MEX,70,affection,0,0
m,single,n,MEX,70,leisure,0,0
m,single,n,MEX,70,bonding,0,0
m,single,n,MEX,70,achievement,0,0
m,single,n,MEX,70,enjoy_the_moment,0,0
m,single,n,MEX,70,exercise,0,0
m,single,n,MEX,70,nature,0,0
m,single,n,MEX,80,affection,0,0
m,single,n,MEX,80,leisure,0,0
m,single,n,MEX,80,bonding,0,0
m,single,n,MEX,80,achievement,0,0
m,single,n,MEX,80,enjoy_the_moment,0,0
m,single,n,MEX,80,exercise,0,0
m,single,n,MEX,80,nature,0,0
m,single,n,MEX,90,affection,0,0
m,single,n,MEX,90,leisure,0,0
m,single,n,MEX,90,bonding,0,0
m,single,n,MEX,90,achievement,0,0
m,single,n,MEX,90,enjoy_the_moment,0,0
m,single,n,MEX,90,exercise,0,0
m,single,n,MEX,90,nature,0,0
m,single,n,AUS,0,affection,0,0
m,single,n,AUS,0,leisure,0,0
m,single,n,AUS,0,bonding,0,0
m,single,n,AUS,0,achievement,0,0
m,single,n,AUS,0,enjoy_the_moment,0,0
m,single,n,AUS,0,exercise,0,0
m,single,n,AUS,0,nature,0,0
m,single,n,AUS,10,affection,0,0
m,single,n,AUS,10,leisure,0,0
m,single,n,AUS,10,bonding,0,0
m,single,n,AUS,10,achievement,0,0
m,single,n,AUS,10,enjoy_the_moment,0,0
m,single,n,AUS,10,exercise,0,0
m,single,n,AUS,10,nature,0,0
m,single,n,AUS,20,affection,12,25.0
m,single,n,AUS,20,leisure,12,8.33
m,single,n,AUS,20,bonding,12,33.33
m,single,n,AUS,20,achievement,12,25.0
m,single,n,AUS,20,enjoy_the_moment,12,0.0
m,single,n,AUS,20,exercise,12,0.0
m,single,n,AUS,20,nature,12,8.33
m,single,n,AUS,30,affection,6,0.0
m,single,n,AUS,30,leisure,6,0.0
m,single,n,AUS,30,bonding,6,16.67
m,single,n,AUS,30,achievement,6,33.33
m,single,n,AUS,30,enjoy_the_moment,6,33.33
m,single,n,AUS,30,exercise,6,0.0
m,single,n,AUS,30,nature,6,16.67
m,single,n,AUS,40,affection,12,0.0
m,single,n,AUS,40,leisure,12,33.33
m,single,n,AUS,40,bonding,12,0.0
m,single,n,AUS,40,achievement,12,41.67
m,single,n,AUS,40,enjoy_the_moment,12,25.0
m,single,n,AUS,40,exercise,12,0.0
m,single,n,AUS,40,nature,12,0.0
m,single,n,AUS,50,affection,0,0
m,single,n,AUS,50,leisure,0,0
m,single,n,AUS,50,bonding,0,0
m,single,n,AUS,50,achievement,0,0
m,single,n,AUS,50,enjoy_the_moment,0,0
m,single,n,AUS,50,exercise,0,0
m,single,n,AUS,50,nature,0,0
m,single,n,AUS,60,affection,0,0
m,single,n,AUS,60,leisure,0,0
m,single,n,AUS,60,bonding,0,0
m,single,n,AUS,60,achievement,0,0
m,single,n,AUS,60,enjoy_the_moment,0,0
m,single,n,AUS,60,exercise,0,0
m,single,n,AUS,60,nature,0,0
m,single,n,AUS,70,affection,0,0
m,single,n,AUS,70,leisure,0,0
m,single,n,AUS,70,bonding,0,0
m,single,n,AUS,70,achievement,0,0
m,single,n,AUS,70,enjoy_the_moment,0,0
m,single,n,AUS,70,exercise,0,0
m,single,n,AUS,70,nature,0,0
m,single,n,AUS,80,affection,0,0
m,single,n,AUS,80,leisure,0,0
m,single,n,AUS,80,bonding,0,0
m,single,n,AUS,80,achievement,0,0
m,single,n,AUS,80,enjoy_the_moment,0,0
m,single,n,AUS,80,exercise,0,0
m,single,n,AUS,80,nature,0,0
m,single,n,AUS,90,affection,0,0
m,single,n,AUS,90,leisure,0,0
m,single,n,AUS,90,bonding,0,0
m,single,n,AUS,90,achievement,0,0
m,single,n,AUS,90,enjoy_the_moment,0,0
m,single,n,AUS,90,exercise,0,0
m,single,n,AUS,90,nature,0,0
m,single,n,BRA,0,affection,0,0
m,single,n,BRA,0,leisure,0,0
m,single,n,BRA,0,bonding,0,0
m,single,n,BRA,0,achievement,0,0
m,single,n,BRA,0,enjoy_the_moment,0,0
m,single,n,BRA,0,exercise,0,0
m,single,n,BRA,0,nature,0,0
m,single,n,BRA,10,affection,0,0
m,single,n,BRA,10,leisure,0,0
m,single,n,BRA,10,bonding,0,0
m,single,n,BRA,10,achievement,0,0
m,single,n,BRA,10,enjoy_the_moment,0,0
m,single,n,BRA,10,exercise,0,0
m,single,n,BRA,10,nature,0,0
m,single,n,BRA,20,affection,66,30.3
m,single,n,BRA,20,leisure,66,1.52
m,single,n,BRA,20,bonding,66,9.09
m,single,n,BRA,20,achievement,66,46.97
m,single,n,BRA,20,enjoy_the_moment,66,10.61
m,single,n,BRA,20,exercise,66,0.0
m,single,n,BRA,20,nature,66,1.52
m,single,n,BRA,30,affection,6,0.0
m,single,n,BRA,30,leisure,6,16.67
m,single,n,BRA,30,bonding,6,0.0
m,single,n,BRA,30,achievement,6,83.33
m,single,n,BRA,30,enjoy_the_moment,6,0.0
m,single,n,BRA,30,exercise,6,0.0
m,single,n,BRA,30,nature,6,0.0
m,single,n,BRA,40,affection,0,0
m,single,n,BRA,40,leisure,0,0
m,single,n,BRA,40,bonding,0,0
m,single,n,BRA,40,achievement,0,0
m,single,n,BRA,40,enjoy_the_moment,0,0
m,single,n,BRA,40,exercise,0,0
m,single,n,BRA,40,nature,0,0
m,single,n,BRA,50,affection,0,0
m,single,n,BRA,50,leisure,0,0
m,single,n,BRA,50,bonding,0,0
m,single,n,BRA,50,achievement,0,0
m,single,n,BRA,50,enjoy_the_moment,0,0
m,single,n,BRA,50,exercise,0,0
m,single,n,BRA,50,nature,0,0
m,single,n,BRA,60,affection,0,0
m,single,n,BRA,60,leisure,0,0
m,single,n,BRA,60,bonding,0,0
m,single,n,BRA,60,achievement,0,0
m,single,n,BRA,60,enjoy_the_moment,0,0
m,single,n,BRA,60,exercise,0,0
m,single,n,BRA,60,nature,0,0
m,single,n,BRA,70,affection,0,0
m,single,n,BRA,70,leisure,0,0
m,single,n,BRA,70,bonding,0,0
m,single,n,BRA,70,achievement,0,0
m,single,n,BRA,70,enjoy_the_moment,0,0
m,single,n,BRA,70,exercise,0,0
m,single,n,BRA,70,nature,0,0
